pr_id,build_result,git_branch,last_build_result_branch,time_elapse_branch,committer_history,committer_recent,committer_exp,project_history,project_recent,days_last_failed
695,1,78,1,0,0.125,0.2,3.1780538303479458,0.40974212034383956,1.0,0
696,1,78,1,0,0.12,0.2,3.2188758248682006,0.4085714285714286,1.0,0
697,1,78,1,0,0.14285714285714285,0.2,1.9459101490553132,0.4074074074074074,1.0,1
698,1,78,1,0,0.11538461538461539,0.2,3.258096538021482,0.40625,1.0,1
699,1,78,1,0,0.1111111111111111,0.2,3.295836866004329,0.40509915014164305,1.0,1
700,1,78,1,0,0.10714285714285714,0.2,3.332204510175204,0.403954802259887,1.0,1
701,1,78,1,0,0.10344827586206896,0.2,3.367295829986474,0.4028169014084507,1.0,1
702,0,78,1,0,0.1,0.2,3.4011973816621555,0.40168539325842695,1.0,1
703,1,78,0,1,0.12903225806451613,0.2,3.4339872044851463,0.40336134453781514,1.0,1
704,1,78,1,0,0.125,0.2,3.4657359027997265,0.4022346368715084,1.0,1
706,1,78,1,0,0.12121212121212122,0.2,3.4965075614664802,0.4011142061281337,1.0,1
707,1,78,1,0,0.11764705882352941,0.2,3.5263605246161616,0.4,1.0,2
708,1,78,1,1,0.1111111111111111,0.2,2.8903717578961645,0.3988919667590028,1.0,3
711,1,78,1,0,0.11428571428571428,0.2,3.5553480614894135,0.39779005524861877,1.0,4
712,1,78,1,0,0.1111111111111111,0.2,3.58351893845611,0.39669421487603307,1.0,4
714,1,78,1,0,0.10810810810810811,0.2,3.6109179126442243,0.3956043956043956,1.0,4
715,1,78,1,0,0.10526315789473684,0.2,3.6375861597263857,0.39452054794520547,1.0,4
716,1,78,1,0,0.10256410256410256,0.2,3.6635616461296463,0.39344262295081966,1.0,4
717,1,78,1,0,0.1,0.2,3.6888794541139363,0.3923705722070845,1.0,4
722,1,78,1,1,0.125,0.2,2.0794415416798357,0.391304347826087,1.0,6
723,1,78,1,0,0.0975609756097561,0.2,3.713572066704308,0.3902439024390244,1.0,6
724,1,78,1,0,0.1111111111111111,0.2,2.1972245773362196,0.3891891891891892,1.0,7
725,0,78,1,0,0.09523809523809523,0.2,3.7376696182833684,0.3881401617250674,1.0,7
726,1,78,0,0,0.11627906976744186,0.2,3.7612001156935624,0.3897849462365591,1.0,0
727,1,78,1,0,0.10526315789473684,0.2,2.9444389791664403,0.38873994638069703,1.0,0
728,1,78,1,0,0.2,0.2,1.6094379124341003,0.3877005347593583,1.0,0
729,0,78,1,0,0.1,0.2,2.302585092994046,0.38666666666666666,1.0,0
730,0,78,0,0,0.18181818181818182,0.2,2.3978952727983707,0.3882978723404255,1.0,0
734,1,78,0,2,0.0,0.0,0.0,0.38992042440318303,1.0,2
735,1,78,1,0,0.0,0.0,0.0,0.3888888888888889,1.0,2
738,1,78,1,0,0.16666666666666666,0.2,1.791759469228055,0.38786279683377306,1.0,3
739,1,78,1,0,0.0,0.0,0.6931471805599453,0.3868421052631579,1.0,3
740,1,78,1,0,0.0,0.0,0.0,0.3858267716535433,1.0,4
741,1,78,1,0,1.0,1.0,0.6931471805599453,0.38481675392670156,1.0,4
745,1,78,1,2,0.1,0.2,2.995732273553991,0.3838120104438642,1.0,7
748,1,78,1,0,0.0,0.0,0.0,0.3828125,1.0,8
749,1,78,1,0,0.0,0.0,0.0,0.38181818181818183,1.0,8
750,1,78,1,0,0.0,0.0,1.0986122886681098,0.38082901554404147,1.0,8
754,1,78,1,1,0.0,0.0,0.0,0.3798449612403101,1.0,10
757,0,78,1,1,0.0,0.0,0.6931471805599453,0.3788659793814433,1.0,11
759,0,78,0,0,0.0,0.0,0.0,0.38046272493573263,1.0,0
760,1,78,0,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.382051282051282,1.0,0
763,1,78,1,1,0.25,0.2,2.4849066497880004,0.38107416879795397,1.0,1
764,1,78,1,0,0.23076923076923078,0.2,2.5649493574615367,0.38010204081632654,1.0,1
766,1,78,1,0,0.21428571428571427,0.2,2.6390573296152584,0.3791348600508906,1.0,1
768,1,78,1,0,0.2,0.2,2.70805020110221,0.37817258883248733,1.0,2
771,1,78,1,0,0.14285714285714285,0.2,1.9459101490553132,0.37721518987341773,1.0,2
780,1,78,1,4,0.25,0.25,1.3862943611198906,0.37626262626262624,1.0,6
784,1,78,1,3,0.0,0.0,0.0,0.37531486146095716,1.0,10
793,1,78,1,3,0.0,0.0,0.0,0.3743718592964824,1.0,13
794,1,78,1,0,0.2,0.2,1.6094379124341003,0.37343358395989973,1.0,14
795,1,78,1,1,0.0,0.0,0.0,0.3725,1.0,15
796,1,78,1,0,0.0,0.0,0.6931471805599453,0.371571072319202,1.0,15
797,1,78,1,2,0.09523809523809523,0.2,3.044522437723423,0.3706467661691542,1.0,18
798,1,78,1,0,0.0,0.0,1.0986122886681098,0.369727047146402,1.0,18
800,1,78,1,0,0.16666666666666666,0.2,1.791759469228055,0.3688118811881188,1.0,18
807,1,78,1,5,0.14285714285714285,0.2,1.9459101490553132,0.36790123456790125,1.0,24
815,1,78,1,3,0.125,0.2,2.0794415416798357,0.3669950738916256,1.0,27
816,1,78,1,0,1.0,1.0,0.6931471805599453,0.36609336609336607,1.0,27
817,0,78,1,0,0.6666666666666666,0.6666666666666666,1.0986122886681098,0.36519607843137253,1.0,27
820,1,78,0,1,0.0,0.0,0.0,0.36674816625916873,1.0,1
822,1,78,1,1,0.0,0.0,0.0,0.36585365853658536,1.0,3
824,1,78,1,0,0.0,0.0,0.0,0.36496350364963503,1.0,4
826,1,78,1,0,0.75,0.75,1.3862943611198906,0.3640776699029126,1.0,4
831,0,78,1,4,0.8,0.8,1.6094379124341003,0.36319612590799033,1.0,8
833,1,78,0,0,0.125,0.2,2.0794415416798357,0.3647342995169082,1.0,0
844,1,78,1,1,0.1111111111111111,0.2,2.1972245773362196,0.363855421686747,1.0,2
847,0,78,1,0,0.0,0.0,0.0,0.3629807692307692,1.0,3
848,0,78,0,0,1.0,1.0,0.0,0.3645083932853717,1.0,0
849,0,78,0,0,1.0,1.0,0.6931471805599453,0.3660287081339713,1.0,0
850,0,78,0,0,0.0,0.0,0.0,0.36754176610978523,1.0,0
852,1,78,0,0,0.1,0.2,2.302585092994046,0.36904761904761907,1.0,0
853,0,78,1,0,0.6,0.6,1.6094379124341003,0.3681710213776722,1.0,0
854,1,78,0,0,1.0,1.0,0.0,0.3696682464454976,1.0,0
857,1,78,1,1,0.0,0.0,0.0,0.36879432624113473,1.0,1
864,1,78,1,3,0.5,0.5,0.6931471805599453,0.36792452830188677,1.0,5
865,1,78,1,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.36705882352941177,1.0,5
866,1,78,1,0,0.09090909090909091,0.2,2.3978952727983707,0.36619718309859156,1.0,5
867,1,78,1,0,0.25,0.25,1.3862943611198906,0.36533957845433257,1.0,5
869,1,78,1,0,0.2,0.2,1.6094379124341003,0.3644859813084112,1.0,6
874,1,78,1,0,0.0,0.0,0.0,0.36363636363636365,1.0,6
875,1,78,1,0,0.16666666666666666,0.2,1.791759469228055,0.3627906976744186,1.0,7
876,1,78,1,0,1.0,1.0,1.0986122886681098,0.3619489559164733,1.0,7
878,0,78,1,0,0.0,0.0,0.0,0.3611111111111111,1.0,7
880,1,78,0,0,0.14285714285714285,0.2,1.9459101490553132,0.3625866050808314,1.0,0
882,0,78,1,1,0.0,0.0,0.6931471805599453,0.3617511520737327,1.0,2
883,1,78,0,0,0.08333333333333333,0.2,2.4849066497880004,0.3632183908045977,1.0,0
884,1,78,1,0,0.07692307692307693,0.2,2.5649493574615367,0.3623853211009174,1.0,0
887,1,78,1,1,0.125,0.2,2.0794415416798357,0.36155606407322655,1.0,2
888,1,78,1,0,0.0,0.0,0.0,0.3607305936073059,1.0,2
889,1,78,1,0,0.07142857142857142,0.2,2.6390573296152584,0.35990888382687924,1.0,2
890,1,78,1,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.35909090909090907,1.0,2
892,1,78,1,0,0.75,0.75,1.3862943611198906,0.35827664399092973,1.0,3
893,1,78,1,0,0.06666666666666667,0.2,2.70805020110221,0.3574660633484163,1.0,3
894,1,78,1,0,0.0,0.0,0.0,0.35665914221218964,1.0,4
896,0,78,1,0,0.0,0.0,0.0,0.35585585585585583,1.0,4
897,1,78,0,0,0.6,0.6,1.6094379124341003,0.35730337078651686,1.0,0
898,0,78,1,3,0.1111111111111111,0.2,2.1972245773362196,0.35650224215246634,1.0,3
904,1,78,0,2,0.0625,0.2,2.772588722239781,0.3579418344519016,1.0,2
905,1,78,1,0,0.058823529411764705,0.2,2.833213344056216,0.35714285714285715,1.0,2
907,0,78,1,0,1.0,1.0,0.0,0.35634743875278396,1.0,2
916,0,78,0,1,0.5,0.6,1.791759469228055,0.35777777777777775,1.0,1
917,1,78,0,0,0.5714285714285714,0.6,1.9459101490553132,0.35920177383592017,1.0,0
923,0,78,1,2,0.0,0.0,0.0,0.3584070796460177,1.0,2
928,1,78,0,1,0.2,0.2,2.302585092994046,0.3598233995584989,1.0,1
943,1,78,1,3,0.0,0.0,0.0,0.3590308370044053,1.0,5
944,0,78,1,0,0.0,0.0,0.0,0.35824175824175825,1.0,6
945,1,78,0,0,0.5,0.5,0.6931471805599453,0.35964912280701755,1.0,0
947,1,78,1,3,1.0,1.0,0.6931471805599453,0.3588621444201313,1.0,3
954,0,78,1,7,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.35807860262008734,1.0,11
960,0,78,0,4,0.6666666666666666,0.6666666666666666,1.0986122886681098,0.35947712418300654,1.0,4
962,0,78,0,1,0.75,0.75,1.3862943611198906,0.36086956521739133,1.0,1
966,1,78,0,1,0.8,0.8,1.6094379124341003,0.36225596529284165,1.0,1
968,1,78,1,2,0.6666666666666666,0.8,1.791759469228055,0.36147186147186144,1.0,3
970,1,78,1,0,0.0,0.0,0.0,0.36069114470842334,1.0,3
977,1,78,1,5,0.5714285714285714,0.8,1.9459101490553132,0.3599137931034483,1.0,9
979,1,78,1,1,0.18181818181818182,0.2,2.3978952727983707,0.35913978494623655,1.0,10
987,0,78,1,4,1.0,1.0,0.6931471805599453,0.3583690987124464,1.0,15
988,1,78,0,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.35974304068522484,1.0,0
995,1,78,1,4,0.0,0.0,0.0,0.358974358974359,1.0,4
996,0,78,1,0,0.5,0.6,2.0794415416798357,0.3582089552238806,1.0,4
1020,0,78,0,7,0.6666666666666666,0.6666666666666666,1.0986122886681098,0.3595744680851064,1.0,7
1022,1,78,0,0,0.05555555555555555,0.2,2.8903717578961645,0.3609341825902335,1.0,0
1027,1,78,1,1,0.05263157894736842,0.2,2.9444389791664403,0.3601694915254237,1.0,2
1028,1,78,1,0,0.05,0.2,2.995732273553991,0.3594080338266385,1.0,2
1029,1,78,1,0,0.25,0.25,1.3862943611198906,0.35864978902953587,1.0,2
1039,1,78,1,4,0.16666666666666666,0.2,2.4849066497880004,0.35789473684210527,1.0,7
1044,0,78,1,5,0.2,0.2,1.6094379124341003,0.35714285714285715,1.0,12
1048,0,78,0,0,0.0,0.0,0.0,0.3584905660377358,1.0,0
1053,1,78,0,0,0.5,0.5,1.3862943611198906,0.3598326359832636,1.0,0
1054,0,78,1,0,1.0,1.0,0.0,0.35908141962421714,1.0,0
1075,0,57,1,0,0.16666666666666666,0.2,2.4849066497880004,0.36041666666666666,1.0,0
1079,1,78,0,3,0.0,0.0,0.0,0.36174636174636177,1.0,3
1089,1,78,1,3,0.0,0.0,0.0,0.36099585062240663,1.0,6
1090,1,78,1,0,0.0,0.0,0.0,0.36024844720496896,1.0,6
1120,1,78,1,5,0.3333333333333333,0.2,1.791759469228055,0.359504132231405,1.0,12
1124,1,78,1,0,0.5,0.5,0.6931471805599453,0.35876288659793815,1.0,12
1125,0,57,0,11,0.0,0.0,0.0,0.35802469135802467,1.0,11
1126,1,57,0,0,0.2857142857142857,0.2,1.9459101490553132,0.3593429158110883,1.0,0
1127,1,78,1,1,0.0,0.0,0.0,0.35860655737704916,1.0,14
1142,0,78,1,6,0.0,0.0,0.0,0.35787321063394684,1.0,20
1143,1,78,0,0,0.15384615384615385,0.2,2.5649493574615367,0.35918367346938773,1.0,0
1157,0,78,1,2,0.0,0.0,0.0,0.35845213849287166,1.0,2
1159,0,78,0,0,0.5,0.5,0.6931471805599453,0.3597560975609756,1.0,0
1162,1,78,0,0,0.14285714285714285,0.2,2.6390573296152584,0.36105476673427994,1.0,0
1165,1,78,1,0,0.0,0.0,0.0,0.3603238866396761,1.0,0
1168,1,78,1,0,0.25,0.2,2.0794415416798357,0.3595959595959596,1.0,1
1170,1,57,1,12,0.5,0.5,0.6931471805599453,0.3588709677419355,1.0,12
1180,1,78,1,3,0.0,0.0,0.0,0.358148893360161,1.0,5
1195,0,57,1,4,0.13333333333333333,0.2,2.70805020110221,0.357429718875502,1.0,17
1199,1,78,1,3,1.0,1.0,0.0,0.3587174348697395,1.0,8
1200,1,78,1,2,0.1875,0.2,2.772588722239781,0.358,1.0,10
1202,1,78,1,2,0.17647058823529413,0.2,2.833213344056216,0.35728542914171657,1.0,12
1203,1,78,1,1,0.5,0.5,0.6931471805599453,0.3565737051792829,1.0,14
1213,1,78,1,2,0.0,0.0,0.0,0.3558648111332008,1.0,16
1217,1,78,1,1,0.0,0.0,0.0,0.3551587301587302,1.0,18
1221,0,78,1,1,0.0,0.0,0.0,0.35445544554455444,1.0,20
1225,0,78,0,0,0.0,0.0,0.0,0.3557312252964427,1.0,0
1230,1,78,0,1,0.16666666666666666,0.2,2.8903717578961645,0.35700197238658776,1.0,1
1231,0,78,1,0,0.15789473684210525,0.2,2.9444389791664403,0.3562992125984252,1.0,1
1232,1,78,0,1,0.2,0.2,2.995732273553991,0.3575638506876228,1.0,1
1234,1,57,0,17,0.19047619047619047,0.2,3.044522437723423,0.3568627450980392,1.0,17
1235,0,78,1,1,0.0,0.0,0.0,0.3561643835616438,1.0,2
1246,1,78,0,2,0.0,0.0,0.0,0.357421875,1.0,2
1262,1,57,1,7,0.18181818181818182,0.2,3.091042453358316,0.3567251461988304,1.0,24
1263,1,57,1,0,0.17391304347826086,0.2,3.1354942159291497,0.3560311284046693,1.0,24
1264,1,57,1,0,0.16666666666666666,0.2,3.1780538303479458,0.3553398058252427,1.0,24
1267,0,78,1,4,0.0,0.0,0.0,0.3546511627906977,1.0,7
1271,1,57,1,1,0.16,0.2,3.2188758248682006,0.35589941972920697,1.0,26
1275,1,57,1,0,0.0,0.0,0.6931471805599453,0.3552123552123552,1.0,26
1276,1,78,0,1,0.15384615384615385,0.2,3.258096538021482,0.35452793834296725,1.0,1
1281,1,78,1,2,0.14814814814814814,0.2,3.295836866004329,0.35384615384615387,1.0,4
1282,1,57,1,2,0.14285714285714285,0.2,3.332204510175204,0.3531669865642994,1.0,29
1284,1,78,1,0,0.13793103448275862,0.2,3.367295829986474,0.3524904214559387,1.0,4
1287,1,78,1,0,0.13333333333333333,0.2,3.4011973816621555,0.35181644359464626,1.0,5
1288,1,78,1,0,1.0,1.0,0.0,0.3511450381679389,1.0,5
1289,0,78,1,0,0.0,0.0,0.0,0.3504761904761905,1.0,5
1252,0,78,0,1,0.0,0.0,0.0,0.3517110266159696,1.0,1
1292,1,78,0,0,0.0,0.0,0.0,0.35294117647058826,1.0,0
1293,1,78,1,0,0.0,0.0,0.0,0.3522727272727273,1.0,1
1294,0,78,1,0,0.4,0.4,1.6094379124341003,0.3516068052930057,1.0,1
1295,1,57,1,3,0.5,0.4,1.791759469228055,0.35283018867924526,1.0,33
1297,1,78,0,0,0.12903225806451613,0.2,3.4339872044851463,0.352165725047081,1.0,0
1298,1,78,1,0,0.125,0.2,3.4657359027997265,0.35150375939849626,1.0,0
1300,1,78,1,0,0.0,0.0,0.0,0.350844277673546,1.0,0
1305,1,78,1,1,1.0,1.0,0.0,0.350187265917603,1.0,2
1310,1,78,1,0,0.12121212121212122,0.2,3.4965075614664802,0.34953271028037386,1.0,3
1316,1,78,1,1,0.6666666666666666,0.6666666666666666,1.0986122886681098,0.34888059701492535,1.0,4
1317,0,78,1,1,0.5,0.5,0.6931471805599453,0.34823091247672255,1.0,5
1322,1,78,0,1,0.6666666666666666,0.6666666666666666,1.0986122886681098,0.34944237918215615,1.0,1
1324,0,78,1,0,0.5,0.5,1.3862943611198906,0.34879406307977734,1.0,2
1333,1,78,0,2,0.11764705882352941,0.2,3.5263605246161616,0.35,1.0,2
1334,1,57,1,10,0.11428571428571428,0.2,3.5553480614894135,0.34935304990757854,1.0,43
1335,1,57,1,0,0.1111111111111111,0.2,3.58351893845611,0.34870848708487084,1.0,43
1336,1,57,1,0,0.6,0.6,1.6094379124341003,0.34806629834254144,1.0,43
1337,1,78,1,1,0.10810810810810811,0.2,3.6109179126442243,0.3474264705882353,1.0,3
1338,1,57,1,0,0.0,0.0,0.0,0.3467889908256881,1.0,44
1339,1,78,1,0,0.10526315789473684,0.2,3.6375861597263857,0.34615384615384615,1.0,4
1341,1,78,1,0,0.10256410256410256,0.2,3.6635616461296463,0.34552102376599636,1.0,4
1342,1,78,1,0,0.1,0.2,3.6888794541139363,0.3448905109489051,1.0,4
1344,1,78,1,0,0.0975609756097561,0.2,3.713572066704308,0.3442622950819672,1.0,5
1345,1,57,1,2,0.0,0.0,0.0,0.34363636363636363,1.0,46
1356,0,57,1,5,0.0,0.0,0.6931471805599453,0.3430127041742287,1.0,52
1357,0,78,1,6,0.5,0.6,1.791759469228055,0.3442028985507246,1.0,11
1366,0,78,0,4,0.6666666666666666,0.6,1.791759469228055,0.3453887884267631,1.0,4
1384,0,57,0,15,0.5714285714285714,0.6,1.9459101490553132,0.34657039711191334,1.0,15
1391,1,78,0,13,0.0,0.0,0.0,0.34774774774774775,1.0,13
1399,1,57,0,5,0.0,0.0,1.0986122886681098,0.3471223021582734,1.0,5
1406,1,57,1,1,0.0,0.0,0.6931471805599453,0.3464991023339318,1.0,7
1412,0,78,1,7,0.0,0.0,0.0,0.34587813620071683,1.0,20
1414,1,57,1,2,0.23076923076923078,0.2,2.5649493574615367,0.3470483005366726,1.0,9
1415,1,78,0,0,0.625,0.6,2.0794415416798357,0.3464285714285714,1.0,0
1418,1,78,1,0,0.5555555555555556,0.6,2.1972245773362196,0.34581105169340465,1.0,1
1419,0,78,1,0,0.5,0.6,2.302585092994046,0.34519572953736655,1.0,1
1423,1,78,0,1,0.5454545454545454,0.6,2.3978952727983707,0.3463587921847247,1.0,1
1426,1,78,1,0,1.0,1.0,0.0,0.34574468085106386,1.0,2
1427,1,78,1,0,0.5,0.6,2.4849066497880004,0.34513274336283184,1.0,2
1432,0,78,1,1,0.46153846153846156,0.6,2.5649493574615367,0.34452296819787986,1.0,4
1433,1,78,0,0,0.5,0.6,2.6390573296152584,0.345679012345679,1.0,0
1436,1,57,1,5,0.09523809523809523,0.2,3.7376696182833684,0.34507042253521125,1.0,15
1439,1,57,1,0,0.09302325581395349,0.2,3.7612001156935624,0.3444639718804921,1.0,16
1440,1,57,1,0,0.09090909090909091,0.2,3.784189633918261,0.34385964912280703,1.0,16
1442,1,78,1,2,0.0,0.0,0.0,0.3432574430823117,1.0,2
1445,1,78,1,1,0.08888888888888889,0.2,3.8066624897703196,0.34265734265734266,1.0,3
1447,1,78,1,0,0.4666666666666667,0.6,2.70805020110221,0.34205933682373474,1.0,4
1448,1,78,1,0,0.0,0.0,0.0,0.34146341463414637,1.0,4
1449,1,78,1,0,0.4375,0.6,2.772588722239781,0.3408695652173913,1.0,4
1450,1,57,1,2,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.3402777777777778,1.0,19
1451,0,78,1,0,0.8333333333333334,0.8,1.791759469228055,0.3396880415944541,1.0,4
1454,1,78,0,0,0.7142857142857143,0.6,1.9459101490553132,0.3408304498269896,1.0,0
1457,1,78,1,0,0.4117647058823529,0.6,2.833213344056216,0.34024179620034545,1.0,1
1458,1,78,1,0,0.3888888888888889,0.6,2.8903717578961645,0.3396551724137931,1.0,1
1461,1,78,1,0,0.3684210526315789,0.6,2.9444389791664403,0.33907056798623064,1.0,2
1462,1,78,1,0,0.35,0.6,2.995732273553991,0.3384879725085911,1.0,2
1464,1,78,1,1,0.3333333333333333,0.6,3.044522437723423,0.3379073756432247,1.0,3
1468,1,78,1,1,0.625,0.6,2.0794415416798357,0.3373287671232877,1.0,4
1471,1,78,1,0,0.3181818181818182,0.6,3.091042453358316,0.3367521367521368,1.0,5
1475,1,57,1,6,0.25,0.25,1.3862943611198906,0.3361774744027304,1.0,25
1477,1,57,1,1,0.0,0.0,0.0,0.33560477001703576,1.0,27
1483,1,78,1,3,0.0,0.0,1.3862943611198906,0.33503401360544216,1.0,9
1484,0,78,1,0,0.30434782608695654,0.6,3.1354942159291497,0.33446519524617996,1.0,9
1490,0,78,0,1,0.3333333333333333,0.6,3.1780538303479458,0.33559322033898303,1.0,1
1491,0,57,1,2,0.36,0.6,3.2188758248682006,0.33671742808798644,1.0,29
1494,0,57,0,1,0.5555555555555556,0.6,2.1972245773362196,0.33783783783783783,1.0,1
1495,0,57,0,0,0.6,0.6,2.302585092994046,0.33895446880269814,1.0,0
1506,1,57,0,7,0.0,0.0,0.0,0.3400673400673401,1.0,7
1507,1,57,1,0,0.0,0.0,0.0,0.33949579831932775,1.0,7
1508,1,57,1,0,0.0,0.0,0.0,0.3389261744966443,1.0,7
1510,1,57,1,1,0.6363636363636364,0.6,2.3978952727983707,0.33835845896147404,1.0,9
1512,0,57,1,1,0.38461538461538464,0.6,3.258096538021482,0.3377926421404682,1.0,10
1513,1,78,0,13,0.5833333333333334,0.6,2.4849066497880004,0.33889816360601,1.0,13
1515,1,57,0,1,0.5384615384615384,0.6,2.5649493574615367,0.3383333333333333,1.0,1
1516,1,78,1,0,0.5,0.5,0.6931471805599453,0.33777038269550747,1.0,13
1521,1,78,1,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.3372093023255814,1.0,14
1526,1,57,1,2,0.5,0.6,2.6390573296152584,0.33665008291873966,1.0,3
1529,1,57,1,1,0.0,0.0,0.0,0.3360927152317881,1.0,4
1531,1,78,1,3,0.25,0.25,1.3862943611198906,0.33553719008264465,1.0,18
1540,1,78,1,5,0.0,0.0,0.0,0.334983498349835,1.0,24
1541,0,78,1,0,0.2,0.2,1.6094379124341003,0.3344316309719934,1.0,24
1542,1,57,1,6,0.3333333333333333,0.2,1.791759469228055,0.3355263157894737,1.0,11
1543,0,78,0,1,0.8333333333333334,1.0,1.791759469228055,0.33497536945812806,1.0,1
1545,0,78,0,1,0.4666666666666667,0.6,2.70805020110221,0.3360655737704918,1.0,1
1546,1,57,1,2,0.5,0.6,2.772588722239781,0.337152209492635,1.0,14
1555,1,78,0,4,0.8571428571428571,1.0,1.9459101490553132,0.3366013071895425,1.0,4
1557,1,57,1,6,0.47058823529411764,0.6,2.833213344056216,0.3360522022838499,1.0,20
1560,1,78,1,3,0.4074074074074074,0.6,3.295836866004329,0.3355048859934853,1.0,7
1564,1,57,1,4,0.11363636363636363,0.2,3.784189633918261,0.33495934959349594,1.0,24
1565,1,78,1,3,0.0,0.0,0.0,0.3344155844155844,1.0,11
1572,1,78,1,4,0.0,0.0,0.0,0.3338735818476499,1.0,16
1573,1,57,1,5,0.0,0.0,0.0,0.3333333333333333,1.0,30
1574,1,78,1,0,0.0,0.0,0.0,0.33279483037156704,1.0,16
1581,0,57,1,3,0.0,0.0,0.6931471805599453,0.33225806451612905,1.0,33
1587,0,57,0,2,0.4444444444444444,0.6,2.8903717578961645,0.3333333333333333,1.0,2
1588,1,57,0,0,0.2857142857142857,0.2,1.9459101490553132,0.33440514469453375,1.0,0
1589,0,78,1,5,0.25,0.2,2.0794415416798357,0.33386837881219905,1.0,21
1592,1,78,0,1,0.0,0.0,0.0,0.3349358974358974,1.0,1
1599,1,78,1,3,0.0,0.0,0.0,0.3344,1.0,4
1600,1,78,1,0,0.3333333333333333,0.2,2.1972245773362196,0.33386581469648563,1.0,4
1602,1,78,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,4
1603,1,78,1,0,0.0,0.0,0.0,0.3328025477707006,1.0,4
1604,0,57,1,5,0.0,0.0,1.3862943611198906,0.3322734499205087,1.0,5
1611,0,78,1,3,0.0,0.0,0.0,0.3333333333333333,1.0,8
1613,0,78,0,2,0.3333333333333333,0.8,2.8903717578961645,0.33438985736925514,1.0,2
1616,1,78,0,1,0.0,0.0,0.0,0.33544303797468356,1.0,1
1622,1,57,0,9,0.47368421052631576,0.6,2.9444389791664403,0.334913112164297,1.0,9
1625,1,57,1,0,0.1111111111111111,0.2,3.8066624897703196,0.334384858044164,1.0,10
1626,1,57,1,0,0.08695652173913043,0.2,3.828641396489095,0.33385826771653543,1.0,10
1628,1,78,1,4,0.10869565217391304,0.2,3.828641396489095,0.3333333333333333,1.0,6
1630,1,57,1,2,0.10638297872340426,0.2,3.8501476017100584,0.3328100470957614,1.0,12
1631,1,57,1,0,0.10416666666666667,0.2,3.871201010907891,0.3322884012539185,1.0,13
1632,1,78,1,0,0.0,0.0,0.0,0.3317683881064163,1.0,7
1636,1,57,1,0,0.0851063829787234,0.2,3.8501476017100584,0.33125,1.0,13
1645,1,57,1,2,0.45,0.6,2.995732273553991,0.33073322932917315,1.0,16
1646,1,57,1,0,0.39285714285714285,0.6,3.332204510175204,0.3302180685358255,1.0,16
1648,1,57,1,1,0.3793103448275862,0.6,3.367295829986474,0.3297045101088647,1.0,18
1657,1,57,1,4,0.36666666666666664,0.6,3.4011973816621555,0.32919254658385094,1.0,22
1660,0,57,1,0,0.0,0.0,0.0,0.32868217054263565,1.0,23
1661,1,78,1,10,0.75,1.0,2.0794415416798357,0.32972136222910214,1.0,17
1663,1,57,0,0,0.10204081632653061,0.2,3.8918202981106265,0.32921174652241114,1.0,0
1665,0,78,1,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.3287037037037037,1.0,18
1666,1,57,1,0,0.5,0.5,1.3862943611198906,0.32973805855161786,1.0,1
1667,1,57,1,0,0.1,0.2,3.912023005428146,0.3292307692307692,1.0,1
1668,0,57,1,0,0.09803921568627451,0.2,3.9318256327243257,0.32872503840245776,1.0,2
1670,0,78,0,3,0.6666666666666666,1.0,2.1972245773362196,0.32975460122699385,1.0,3
1673,1,57,0,2,0.3,0.2,2.302585092994046,0.33078101071975496,1.0,2
1676,1,57,1,0,0.0,0.0,1.6094379124341003,0.3302752293577982,1.0,3
1677,1,57,1,0,0.42857142857142855,0.6,3.044522437723423,0.3297709923664122,1.0,4
1681,1,57,1,2,0.0,0.0,1.791759469228055,0.32926829268292684,1.0,7
1683,1,78,0,6,0.08333333333333333,0.2,3.871201010907891,0.3287671232876712,1.0,6
1684,1,57,1,1,0.0,0.0,0.0,0.3282674772036474,1.0,8
1697,1,57,1,7,0.0,0.0,1.9459101490553132,0.3277693474962064,1.0,16
1699,1,78,1,9,0.0,0.0,0.0,0.32727272727272727,1.0,15
1703,1,57,1,2,0.0,0.0,0.0,0.3267776096822995,1.0,18
1707,0,78,1,4,0.8,0.8,1.6094379124341003,0.32628398791540786,1.0,20
1708,1,57,1,4,0.2727272727272727,0.2,2.3978952727983707,0.3273001508295626,1.0,22
1711,1,78,0,0,0.0,0.0,0.0,0.32680722891566266,1.0,0
1714,1,57,1,3,0.11538461538461539,0.2,3.9512437185814275,0.3263157894736842,1.0,26
1725,1,78,1,13,0.0,0.0,0.0,0.3258258258258258,1.0,14
1731,1,57,1,14,0.3548387096774194,0.6,3.4339872044851463,0.32533733133433285,1.0,41
1746,1,78,1,9,0.25,0.2,2.4849066497880004,0.3248502994011976,1.0,24
1748,1,78,1,1,0.7,1.0,2.302585092994046,0.3243647234678625,1.0,25
